timestamp,sizeN,M,approach,mean_elapsed_s,std_elapsed_s,formula,all_means
2025-12-02 22:32:37,20000,50,online,16.849424,0.020142,"ev_[0,100] (x[t]<0.5)","[16.867853375;16.8079494583333;16.83881275;16.8277879583333;16.8521500416667;16.861396;16.83106125;16.8079786666667;16.86313375;16.8182487083333;16.7900249583333;16.86455725;16.8655857916667;16.8184124166667;16.8405870416667;16.8297429583333;16.8331860416667;16.8451215833333;16.83940975;16.8635224166667;16.8549764166667;16.8259362916667;16.8373317916667;16.856073125;16.844471875;16.8660005416667;16.8656366666667;16.871679875;16.8909797083333;16.87138775;16.841256625;16.8518705;16.856099125;16.8524368333333;16.8390409583333;16.853972;16.8556579583333;16.8542097916667;16.8433797083333;16.882580375;16.8637264583333;16.8574537083333;16.8478757916667;16.8624023333333;16.8374710416667;16.868104625;16.8505756666667;16.8831284166667;16.8659357083333;16.8530341666667]"
2025-12-02 22:36:07,5000,50,classic,4.198227,0.011997,"ev_[0,100] (x[t]<0.5)","[4.25350870833333;4.18877754166667;4.18674504166667;4.19272420833333;4.19255579166667;4.183047;4.18575458333333;4.19992820833333;4.18930866666667;4.20025583333333;4.19645779166667;4.18084279166667;4.18964691666667;4.20038529166667;4.191130625;4.19948983333333;4.20643808333333;4.186665;4.20880891666667;4.20431929166667;4.18415266666667;4.19473208333333;4.20715554166667;4.18735729166667;4.183734375;4.203257125;4.2168855;4.19920495833333;4.19175679166667;4.192944375;4.22252304166667;4.20607958333333;4.20211625;4.20740608333333;4.20435879166667;4.19364866666667;4.19863041666667;4.19977383333333;4.19602029166667;4.207642375;4.205334375;4.19296445833333;4.19523754166667;4.19625816666667;4.18738179166667;4.20423975;4.21141883333333;4.192210375;4.1927355;4.19739283333333]"
2025-12-02 22:43:06,10000,50,classic,8.381955,0.014648,"ev_[0,100] (x[t]<0.5)","[8.44593433333333;8.38384841666667;8.3818655;8.37802158333333;8.35975133333333;8.378053375;8.39707475;8.3627105;8.389551625;8.3770995;8.36847720833333;8.392956375;8.39633741666667;8.39387266666667;8.38792416666667;8.38107620833333;8.35728395833333;8.3758615;8.37507629166667;8.37448791666667;8.38011470833333;8.36439833333333;8.382456;8.37122479166667;8.38339508333333;8.3824295;8.37712779166667;8.39755641666667;8.38989558333333;8.39139545833333;8.36981345833333;8.37140258333333;8.37620766666667;8.37593925;8.36660725;8.35705029166667;8.39633158333333;8.37097675;8.389615375;8.37211354166667;8.39207808333333;8.40269608333333;8.388982;8.37276004166667;8.3893895;8.38364325;8.368560875;8.3975115;8.39087520833333;8.38792004166667]"
2025-12-02 22:57:05,20000,50,classic,16.775106,0.019054,"ev_[0,100] (x[t]<0.5)","[16.824864875;16.7668727916667;16.775233125;16.7627405;16.7559559166667;16.7480009583333;16.797191625;16.793566125;16.780975125;16.7666554583333;16.784148875;16.7748902083333;16.7801045833333;16.7583364583333;16.7814648333333;16.7760328333333;16.77741025;16.769838125;16.7628757916667;16.743470625;16.753881375;16.7662592916667;16.790511;16.7607545;16.804863125;16.7818408333333;16.7588973333333;16.780061125;16.7850825833333;16.7723226666667;16.749582875;16.809041625;16.7771655416667;16.7802284166667;16.7665667916667;16.768539125;16.7890500416667;16.7800036666667;16.7793968333333;16.7916924583333;16.769906625;16.7685707916667;16.7434799583333;16.7629036666667;16.7580005833333;16.8310105416667;16.8074165833333;16.776296;16.76677575;16.74455425]"
2025-12-02 22:57:54,5000,50,thom,0.972085,0.009786,"ev_[0,100] (x[t]<0.5)","[1.00231075;0.972502625;0.968337;0.961510791666667;0.965004166666667;0.988183708333333;0.981518458333333;0.983713458333333;0.987050666666667;0.952716958333333;0.966506291666667;0.9846535;0.9801245;0.972822041666667;0.971251291666667;0.96057475;0.977993333333333;0.976135791666667;0.976654416666667;0.981984625;0.97228975;0.976826208333333;0.956906125;0.961122791666667;0.967271708333333;0.963950333333333;0.97496725;0.97452475;0.967337208333333;0.962762166666667;0.976346458333333;0.976821125;0.972121;0.978549333333333;0.974539541666667;0.956981833333333;0.955520333333333;0.957320416666667;0.972935333333333;0.967498;0.969685;0.964771;0.962045041666667;0.97861725;0.977171666666667;0.980401916666667;0.977324375;0.984027458333333;0.964549208333333;0.96750425]"
2025-12-02 22:59:31,10000,50,thom,1.942808,0.012173,"ev_[0,100] (x[t]<0.5)","[1.96639895833333;1.923462625;1.94868845833333;1.94117966666667;1.944813125;1.91964133333333;1.95031916666667;1.94731016666667;1.92956141666667;1.95076779166667;1.94195458333333;1.94124954166667;1.94323404166667;1.95019341666667;1.94852658333333;1.94623054166667;1.95861420833333;1.95704383333333;1.92545470833333;1.92650433333333;1.93027958333333;1.93087775;1.957921625;1.963730375;1.94373979166667;1.93131416666667;1.94259533333333;1.95359570833333;1.930715625;1.954957;1.94689266666667;1.93380158333333;1.93392354166667;1.95296304166667;1.93139270833333;1.96294395833333;1.94855625;1.94922433333333;1.93586658333333;1.94452533333333;1.94465966666667;1.9332295;1.95669645833333;1.95886866666667;1.91981641666667;1.93635470833333;1.93501904166667;1.91864133333333;1.95304383333333;1.94309479166667]"
2025-12-02 23:02:45,20000,50,thom,3.882668,0.015045,"ev_[0,100] (x[t]<0.5)","[3.90016783333333;3.85884170833333;3.90717104166667;3.86578404166667;3.88245175;3.88161625;3.87679183333333;3.89701933333333;3.880819625;3.880828;3.90078966666667;3.890909625;3.89670354166667;3.91403683333333;3.87011395833333;3.87531458333333;3.86910954166667;3.864995125;3.87901254166667;3.87335833333333;3.89453691666667;3.866963125;3.87137729166667;3.865717375;3.89370925;3.88905420833333;3.887763125;3.90245329166667;3.91424175;3.85700170833333;3.88322754166667;3.89517875;3.87160208333333;3.87780575;3.884967875;3.884221375;3.87518425;3.88849466666667;3.8677485;3.862651625;3.89383129166667;3.894445;3.892717125;3.87981970833333;3.89062683333333;3.836580125;3.88429925;3.88749645833333;3.88426979166667;3.88959204166667]"
2025-12-02 23:06:30,5000,50,online,4.505597,0.017841,"ev_[0,1000] (x[t]<0.5)","[4.50027254166667;4.45802816666667;4.47400141666667;4.48235129166667;4.49097320833333;4.474083125;4.47510229166667;4.47583483333333;4.49524295833333;4.49096325;4.49160808333333;4.479252875;4.50132658333333;4.50638070833333;4.50673079166667;4.48684866666667;4.52318858333333;4.493575;4.5089275;4.50267641666667;4.516257;4.50705720833333;4.51263354166667;4.50141058333333;4.50259158333333;4.50941795833333;4.51935095833333;4.5091855;4.51844858333333;4.52127495833333;4.5111185;4.52035704166667;4.511465375;4.525077375;4.50687091666667;4.51989583333333;4.50359258333333;4.50964883333333;4.50716375;4.52203783333333;4.512710375;4.52896316666667;4.51766145833333;4.55203729166667;4.51567129166667;4.529426375;4.50809841666667;4.53485616666667;4.49243883333333;4.51578416666667]"
2025-12-02 23:14:00,10000,50,online,8.992903,0.134927,"ev_[0,1000] (x[t]<0.5)","[9.23266170833333;9.15919254166667;9.472461375;9.29993316666667;9.18811570833333;9.14815158333333;9.10805716666667;9.12091133333333;9.111373125;9.14067341666667;9.119585375;9.13397270833333;9.11718404166667;9.12311933333333;9.06875291666667;9.05052704166667;9.02523970833333;8.996086875;9.00035891666667;8.98075041666667;8.96697575;8.92802016666667;8.946892625;8.97099858333333;8.91062625;8.93771275;8.91841533333333;8.915386125;8.90466675;8.901443125;8.912413875;8.9332125;8.9071885;8.89970641666667;8.88836;8.92021754166667;8.90747275;8.893561875;8.89584904166667;8.880937625;8.87486379166667;8.87599820833333;8.87027154166667;8.88706920833333;8.87714183333333;8.86314283333333;8.87023645833333;8.85287675;8.87135433333333;8.86501229166667]"
2025-12-02 23:29:03,20000,50,online,18.066713,0.188843,"ev_[0,1000] (x[t]<0.5)","[17.9300027083333;17.83225375;17.9435129583333;18.0415870416667;18.0515377083333;18.11073475;18.1672525416667;18.1774868333333;18.17251425;18.2016719166667;18.1945814583333;18.2941365416667;18.259579375;18.256839375;18.2363589583333;18.2505097916667;18.2642827916667;18.2706648333333;18.2789697083333;18.2852544166667;18.2806289583333;18.2809546666667;18.3078744583333;18.299739125;18.2928280416667;18.3201177083333;18.3419902083333;18.2444480416667;18.128049875;18.094495875;18.0102315833333;17.9503284166667;17.8933011666667;17.9312407083333;17.8846510416667;17.88188925;17.82496525;17.8677769583333;17.8446942916667;17.8427239583333;17.8415553333333;17.8745544166667;17.852866625;17.790372125;17.797251;17.8121151666667;17.8751970416667;17.8308719583333;17.922606625;17.9956093333333]"
2025-12-02 23:32:39,5000,50,classic,4.308089,0.011795,"ev_[0,1000] (x[t]<0.5)","[4.37003679166667;4.30445825;4.308940875;4.32144483333333;4.29943729166667;4.31285620833333;4.31227758333333;4.297964625;4.312056625;4.313055;4.306097;4.302289625;4.298124125;4.30998875;4.32777675;4.3112125;4.31324516666667;4.32374041666667;4.296058625;4.295663875;4.30718491666667;4.301643625;4.30549141666667;4.30725725;4.30784466666667;4.31457870833333;4.30847820833333;4.305763;4.30225795833333;4.31185558333333;4.312474875;4.30543679166667;4.30949504166667;4.29331491666667;4.30399808333333;4.30900470833333;4.31138183333333;4.311358625;4.29652154166667;4.29417291666667;4.30356970833333;4.31836154166667;4.29772483333333;4.31373366666667;4.306429;4.30501575;4.310039;4.302815625;4.29187745833333;4.29862041666667]"
2025-12-02 23:39:50,10000,50,classic,8.627580,0.012348,"ev_[0,1000] (x[t]<0.5)","[8.65893175;8.61062508333333;8.626035375;8.61191075;8.6277325;8.63020291666667;8.624000125;8.65063070833333;8.63291908333333;8.646346;8.62688166666667;8.638545125;8.65968383333333;8.62363029166667;8.64166495833333;8.63467995833333;8.60652354166667;8.63371266666667;8.65343179166667;8.624263875;8.61903375;8.6169965;8.611512375;8.63056133333333;8.628286;8.630622375;8.6421125;8.63054233333333;8.62747395833333;8.620901;8.619542;8.632879375;8.63275620833333;8.62373404166667;8.62208025;8.62528795833333;8.619322375;8.63034925;8.61185083333333;8.61831670833333;8.62750341666667;8.62965266666667;8.602189375;8.622583875;8.627533375;8.63229683333333;8.62957495833333;8.616989;8.60976316666667;8.62437616666667]"
2025-12-02 23:54:13,20000,50,classic,17.269725,0.015671,"ev_[0,1000] (x[t]<0.5)","[17.310187125;17.2822896666667;17.25081825;17.272733125;17.2622994583333;17.275258875;17.2847124583333;17.25920575;17.2671535833333;17.2836529166667;17.2495858333333;17.25609225;17.2570970416667;17.2434488333333;17.2956413333333;17.2504768333333;17.2829209166667;17.2865569166667;17.2866915;17.273831125;17.2663598333333;17.2721281666667;17.283752875;17.2935514166667;17.285761625;17.2499445416667;17.2579836666667;17.243346125;17.263095875;17.2775109583333;17.252423875;17.285543;17.2787505;17.2731021666667;17.266611875;17.2839501666667;17.25482;17.2603684166667;17.2787802916667;17.2470020416667;17.2833045;17.2672664166667;17.281805375;17.2761590833333;17.25497025;17.2749662916667;17.2763300416667;17.2751252916667;17.2458210833333;17.245085125]"
2025-12-02 23:55:10,5000,50,thom,1.126559,0.009070,"ev_[0,1000] (x[t]<0.5)","[1.17639075;1.12477008333333;1.11824195833333;1.12133666666667;1.12075325;1.13108525;1.13569766666667;1.129972125;1.12182091666667;1.1215905;1.12534270833333;1.12096520833333;1.12483591666667;1.11868016666667;1.11934841666667;1.12092525;1.12529266666667;1.12595533333333;1.12747595833333;1.11544504166667;1.11838766666667;1.131302125;1.13147929166667;1.131623125;1.119428875;1.130611125;1.13771204166667;1.13525158333333;1.13245595833333;1.128243625;1.115777375;1.120592125;1.12246833333333;1.12217591666667;1.12203275;1.12220883333333;1.127091625;1.12788766666667;1.13012483333333;1.12528966666667;1.1350095;1.11918941666667;1.12605654166667;1.12181829166667;1.13110483333333;1.12560916666667;1.12320516666667;1.123405125;1.13228758333333;1.132204625]"
2025-12-02 23:57:04,10000,50,thom,2.291786,0.013673,"ev_[0,1000] (x[t]<0.5)","[2.320906375;2.27892945833333;2.28208729166667;2.27845608333333;2.30474754166667;2.30390129166667;2.30802870833333;2.27925995833333;2.27340358333333;2.29542745833333;2.31111320833333;2.27374033333333;2.29231;2.31255020833333;2.30177270833333;2.29573733333333;2.27951929166667;2.273132875;2.28896329166667;2.28274258333333;2.30092033333333;2.31001125;2.274906375;2.28969441666667;2.2909625;2.296204375;2.29864504166667;2.28687304166667;2.293561;2.29448470833333;2.28013241666667;2.30990691666667;2.29227733333333;2.27496104166667;2.29005775;2.28392658333333;2.30291916666667;2.32195825;2.27817983333333;2.29343395833333;2.29336616666667;2.28660983333333;2.30537045833333;2.29150854166667;2.27267625;2.27392158333333;2.27274966666667;2.30111025;2.31480945833333;2.27643920833333]"
2025-12-03 00:00:55,20000,50,thom,4.609917,0.019356,"ev_[0,1000] (x[t]<0.5)","[4.61993229166667;4.64418583333333;4.58092329166667;4.61028441666667;4.632001125;4.60380979166667;4.61116195833333;4.589070875;4.58315308333333;4.61877429166667;4.58783670833333;4.60679691666667;4.64671816666667;4.60482879166667;4.59920025;4.59518316666667;4.60110170833333;4.60479741666667;4.59823679166667;4.59921975;4.63998575;4.60668175;4.59662270833333;4.60101616666667;4.61821258333333;4.62258329166667;4.61381195833333;4.60215041666667;4.63636933333333;4.625915;4.59734754166667;4.61729216666667;4.57775829166667;4.58754404166667;4.616373875;4.598796125;4.61153583333333;4.67418483333333;4.593318625;4.64028179166667;4.60479895833333;4.598369375;4.611994625;4.61177295833333;4.616165125;4.60992583333333;4.61089175;4.64150808333333;4.58242633333333;4.59298308333333]"
2025-12-03 00:04:50,5000,50,online,4.705194,0.019508,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[4.81427904166667;4.693604375;4.70845670833333;4.70309479166667;4.69899491666667;4.71222720833333;4.678957375;4.69808275;4.69943095833333;4.68256675;4.7095585;4.69915395833333;4.696719;4.709651875;4.70158829166667;4.73355179166667;4.707347875;4.72081683333333;4.72985916666667;4.6812625;4.70727991666667;4.713768125;4.70624345833333;4.70943379166667;4.703908625;4.705528625;4.72169754166667;4.7010885;4.700158;4.70615054166667;4.68823316666667;4.726138875;4.68859533333333;4.69499933333333;4.69369075;4.69525258333333;4.69588954166667;4.69898333333333;4.70099808333333;4.715631;4.703383625;4.71267620833333;4.69272675;4.70328975;4.704115125;4.685189875;4.69302466666667;4.70475391666667;4.709188875;4.698485625]"
2025-12-03 00:12:41,10000,50,online,9.416877,0.039028,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[9.43002633333333;9.39016083333333;9.425291875;9.41955775;9.407221125;9.39567958333333;9.416747;9.43509720833333;9.39609675;9.43718529166667;9.40291158333333;9.39833129166667;9.37931041666667;9.37661608333333;9.4718115;9.62458475;9.53816416666667;9.44425479166667;9.42810054166667;9.40082054166667;9.414024;9.41855979166667;9.43050008333333;9.40814204166667;9.408414875;9.42295516666667;9.39949079166667;9.408514375;9.42158029166667;9.415296;9.40499725;9.41286104166667;9.41447025;9.41663870833333;9.4143335;9.40292429166667;9.4100845;9.38662929166667;9.39965429166667;9.40966554166667;9.40634733333333;9.41104154166667;9.38407058333333;9.40653991666667;9.40702366666667;9.38697433333333;9.38253625;9.39806545833333;9.41508483333333;9.40846495833333]"
2025-12-03 00:28:21,20000,50,online,18.806134,0.020959,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[18.8774867916667;18.7986200416667;18.8126107083333;18.825223625;18.794968;18.8165707083333;18.793042375;18.7939409583333;18.7904539166667;18.7890636666667;18.8106773333333;18.8266332916667;18.7890302083333;18.808291875;18.8145336666667;18.7851074166667;18.785498875;18.8279505416667;18.8267381666667;18.80505675;18.7895269583333;18.8123599166667;18.812552875;18.8007689166667;18.8018882916667;18.7955894583333;18.8196865;18.81759625;18.781300125;18.8411587083333;18.8097165;18.844805625;18.804989375;18.7862371666667;18.78360225;18.7722635;18.8272640416667;18.8307936666667;18.7909709166667;18.788419;18.75787375;18.790263875;18.779419125;18.8193451666667;18.8205879583333;18.82008825;18.7905964166667;18.8080872083333;18.8145174166667;18.8229207083333]"
2025-12-03 00:32:18,5000,50,classic,4.729940,0.014137,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[4.79728045833333;4.72926829166667;4.72998333333333;4.735027125;4.74499179166667;4.72660879166667;4.732141;4.720695;4.72135683333333;4.71497979166667;4.725338625;4.71702420833333;4.72102858333333;4.73743145833333;4.72479891666667;4.71125058333333;4.72701379166667;4.73805545833333;4.74806633333333;4.733862375;4.72550283333333;4.72829058333333;4.72433604166667;4.74404345833333;4.73889845833333;4.718229125;4.71618870833333;4.73572858333333;4.71524520833333;4.72067875;4.728814875;4.749101125;4.73880754166667;4.716836875;4.72766941666667;4.72102595833333;4.70733904166667;4.72761795833333;4.73406666666667;4.72267870833333;4.72032375;4.72827316666667;4.72472483333333;4.74354758333333;4.71451479166667;4.73740341666667;4.72920270833333;4.72731129166667;4.74800604166667;4.74638845833333]"
2025-12-03 00:40:11,10000,50,classic,9.465668,0.031483,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[9.5124755;9.44677695833333;9.452050375;9.4658015;9.459786375;9.45058841666667;9.45114045833333;9.46699258333333;9.44530329166667;9.48790883333333;9.45428116666667;9.56645545833333;9.59647220833333;9.55104854166667;9.465491125;9.461123625;9.45950804166667;9.46389679166667;9.48015479166667;9.45067891666667;9.44879783333333;9.45266458333333;9.47498804166667;9.465438125;9.47226108333333;9.4605745;9.47687829166667;9.45820545833333;9.449738125;9.45588608333333;9.45097970833333;9.46217225;9.46262870833333;9.45726804166667;9.468012875;9.44675016666667;9.443224;9.477698125;9.488750375;9.433666375;9.42219054166667;9.43925345833333;9.4366735;9.460273625;9.46273054166667;9.47815879166667;9.45353970833333;9.45764525;9.436318;9.44210483333333]"
2025-12-03 00:55:58,20000,50,classic,18.932521,0.057051,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[18.9942166666667;18.8818587083333;18.9290217916667;18.886542875;18.9483164166667;18.9257760416667;18.938091625;18.922428875;18.90071975;18.8827414166667;19.178431375;19.0704690833333;18.943765625;18.9237294583333;18.9698677083333;18.8961771666667;18.8949344583333;18.9209052916667;18.9003370416667;18.9378584583333;18.8788300416667;18.8922084166667;18.9179646666667;18.8820184583333;18.9071835833333;18.892084625;18.9028452916667;18.919709125;18.8890432083333;18.9035832916667;18.8933527083333;18.9255938333333;18.9157477916667;18.9403869583333;18.88974275;18.9045189166667;18.9122989583333;18.9241605416667;18.9285697083333;18.9234252083333;18.9243678333333;19.0211905416667;19.1100493333333;18.9625250833333;18.9765940833333;18.9344329583333;18.9032609583333;18.9226644166667;18.9512913333333;18.9302182083333]"
2025-12-03 00:57:11,5000,50,thom,1.466316,0.020242,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[1.588458875;1.456472375;1.453903125;1.46736870833333;1.46402525;1.46557108333333;1.460079;1.469387625;1.4751345;1.46696233333333;1.45435520833333;1.474240125;1.465399875;1.478425875;1.45905875;1.49198595833333;1.469011375;1.476141125;1.44360125;1.46151245833333;1.462635375;1.46311770833333;1.454775875;1.470875125;1.471040625;1.47145016666667;1.45906108333333;1.441421125;1.464497875;1.46261995833333;1.46517066666667;1.46069441666667;1.47476320833333;1.47175979166667;1.473439375;1.45456383333333;1.44752258333333;1.45343183333333;1.45714858333333;1.45528295833333;1.45502741666667;1.471884;1.47222016666667;1.483133875;1.44490920833333;1.459135;1.46133083333333;1.46326116666667;1.45821116666667;1.47031358333333]"
2025-12-03 00:59:38,10000,50,thom,2.930241,0.014202,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[2.96710516666667;2.92129679166667;2.92155920833333;2.936131125;2.93319141666667;2.93267341666667;2.92175825;2.92704266666667;2.92904629166667;2.93360945833333;2.92126216666667;2.92310320833333;2.931459125;2.94386579166667;2.91939683333333;2.945021625;2.923097625;2.95129941666667;2.92942958333333;2.93370933333333;2.93160579166667;2.93733716666667;2.931551625;2.93144025;2.90945145833333;2.957160125;2.9243635;2.92251575;2.9133285;2.92954429166667;2.92568958333333;2.92718095833333;2.92310154166667;2.92343520833333;2.96333908333333;2.90257675;2.912870125;2.92688070833333;2.95599983333333;2.91717516666667;2.93806641666667;2.92263004166667;2.94296620833333;2.92639291666667;2.91867083333333;2.91004679166667;2.9633775;2.94057745833333;2.91483408333333;2.92286841666667]"
2025-12-03 01:04:31,20000,50,thom,5.862288,0.018666,"(x[t]<0.5) until_[0,10] (x[t]>-0.5)","[5.887144;5.83485620833333;5.8825715;5.84835329166667;5.88054845833333;5.853753;5.89583125;5.85376979166667;5.86667483333333;5.86277008333333;5.82651845833333;5.854401125;5.867314;5.8764845;5.85956070833333;5.850965375;5.84165820833333;5.89495804166667;5.84908116666667;5.85668329166667;5.84988683333333;5.911948;5.86598533333333;5.85912983333333;5.851429375;5.84993604166667;5.84865045833333;5.84910583333333;5.87791354166667;5.82540304166667;5.87100883333333;5.87180725;5.87531808333333;5.85574025;5.88029054166667;5.865179375;5.856118625;5.87659195833333;5.83265866666667;5.869454625;5.88760720833333;5.85754054166667;5.85873925;5.845277875;5.869985;5.84335858333333;5.86123020833333;5.89018008333333;5.83328929166667;5.879748875]"
2025-12-03 01:08:32,5000,50,online,4.825305,0.014732,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[4.872764125;4.835145125;4.82711845833333;4.84803095833333;4.82813641666667;4.82334429166667;4.84116404166667;4.81648529166667;4.81095666666667;4.83247720833333;4.81610370833333;4.83479108333333;4.82219995833333;4.80538604166667;4.83944766666667;4.81679983333333;4.8268885;4.83941758333333;4.86288908333333;4.83369783333333;4.822848875;4.826702375;4.85051533333333;4.80279629166667;4.83660091666667;4.81224895833333;4.80086866666667;4.840928125;4.81190145833333;4.80948908333333;4.82974133333333;4.81366320833333;4.83090570833333;4.81472466666667;4.81558179166667;4.82144633333333;4.81407270833333;4.82464483333333;4.818397125;4.8180235;4.82903333333333;4.81357275;4.80760366666667;4.83025220833333;4.81259395833333;4.81468654166667;4.81801083333333;4.82546425;4.84572075;4.818952]"
2025-12-03 01:16:35,10000,50,online,9.648485,0.014401,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[9.67308729166667;9.63248275;9.6548035;9.66830504166667;9.65973525;9.66741145833333;9.639143875;9.63185129166667;9.66468745833333;9.62990483333333;9.66282020833333;9.64692741666667;9.64731504166667;9.66342770833333;9.65439204166667;9.63443291666667;9.66325095833333;9.61736870833333;9.65800704166667;9.65490079166667;9.66419079166667;9.64552370833333;9.63564291666667;9.666498125;9.65974941666667;9.630817;9.64028641666667;9.63503425;9.63812104166667;9.653002;9.65730183333333;9.636004125;9.66089204166667;9.62840529166667;9.649014125;9.63695475;9.668387625;9.63342283333333;9.63718916666667;9.65864341666667;9.634705125;9.63848954166667;9.63656416666667;9.65942458333333;9.63797704166667;9.6524285;9.619608375;9.65735716666667;9.66624158333333;9.66213116666667]"
2025-12-03 01:32:39,20000,50,online,19.288942,0.022737,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[19.3354729583333;19.3091967916667;19.3203225416667;19.307372375;19.2754165416667;19.3073112916667;19.2662305833333;19.2961000416667;19.2936621666667;19.2857940416667;19.3531317083333;19.3135025833333;19.2810494166667;19.31811925;19.25688825;19.28029475;19.2866863333333;19.2616515833333;19.286097;19.256209375;19.3054822916667;19.291165625;19.2834500833333;19.2436576666667;19.295526125;19.2767774166667;19.2874146666667;19.2805425;19.2860482916667;19.2989800416667;19.3264411666667;19.269348125;19.3059671666667;19.3092665416667;19.2816412083333;19.285193875;19.3197700416667;19.2787659166667;19.2373295416667;19.273315875;19.2824854583333;19.2853639583333;19.2813099166667;19.2876562083333;19.2942478333333;19.252761125;19.3105470416667;19.272742375;19.2747674166667;19.2786462916667]"
2025-12-03 01:36:39,5000,50,classic,4.806967,0.032048,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[4.85263879166667;4.79596108333333;4.80375933333333;4.78565491666667;4.78825083333333;4.79643595833333;4.78795745833333;4.78801320833333;4.78958133333333;4.79847633333333;4.80817308333333;4.80128891666667;4.79667595833333;4.79512954166667;4.79306825;4.85623954166667;4.978578;4.87725933333333;4.828201625;4.84731229166667;4.83233558333333;4.82368441666667;4.79653191666667;4.79252854166667;4.809131625;4.79705854166667;4.81382816666667;4.800127;4.80273445833333;4.80193608333333;4.77687941666667;4.78783658333333;4.794420625;4.79762266666667;4.812536375;4.79816945833333;4.78424541666667;4.78592908333333;4.79032016666667;4.808388;4.807513;4.799207375;4.79320858333333;4.78035004166667;4.78211383333333;4.81442741666667;4.782799125;4.81192591666667;4.79490066666667;4.80702354166667]"
2025-12-03 01:44:39,10000,50,classic,9.587143,0.017037,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[9.62845120833333;9.58575345833333;9.58263254166667;9.56696533333333;9.58990895833333;9.59349041666667;9.58333925;9.60887591666667;9.57665425;9.58361858333333;9.604653625;9.59590795833333;9.57118270833333;9.58936975;9.58978170833333;9.60150954166667;9.56923704166667;9.59648791666667;9.57131341666667;9.57052804166667;9.567134125;9.56326783333333;9.58574408333333;9.58632554166667;9.56819391666667;9.57022375;9.57654275;9.608278625;9.56242029166667;9.58448704166667;9.58130875;9.57015995833333;9.59114670833333;9.576469625;9.59535470833333;9.58115875;9.611367125;9.56938125;9.60098258333333;9.594486625;9.59703204166667;9.59424020833333;9.57620158333333;9.58094454166667;9.592417;9.59201033333333;9.56422275;9.59959158333333;9.60908533333333;9.64731029166667]"
2025-12-03 02:00:37,20000,50,classic,19.168066,0.021603,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[19.2307155833333;19.1456725833333;19.18969275;19.1671679166667;19.1634843333333;19.20215075;19.1625424166667;19.15011625;19.1612969166667;19.1682760833333;19.177879625;19.1662010416667;19.178875875;19.146961375;19.1749435;19.1183178333333;19.158081375;19.1332361666667;19.1721023333333;19.198548;19.1443343333333;19.1865504583333;19.1614567083333;19.1363075416667;19.1614487083333;19.1819769166667;19.1492064583333;19.163612125;19.1600327083333;19.161644625;19.16505325;19.1871809166667;19.1552185;19.140644125;19.1750832083333;19.2043736666667;19.157847875;19.1827268333333;19.200407875;19.1608854166667;19.19318675;19.1635744166667;19.1493695833333;19.1711849166667;19.1573062916667;19.1386034166667;19.166798;19.165877125;19.182465875;19.2126620833333]"
2025-12-03 02:01:55,5000,50,thom,1.550758,0.012034,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[1.60336270833333;1.53826525;1.540584875;1.54871895833333;1.54808420833333;1.5479115;1.54836508333333;1.5636365;1.558899375;1.553424125;1.54008791666667;1.55353316666667;1.54362204166667;1.54158454166667;1.55351033333333;1.56859825;1.57029033333333;1.54761395833333;1.54154358333333;1.54965083333333;1.55110133333333;1.543178;1.54545333333333;1.549452625;1.55006354166667;1.553614625;1.532549375;1.53343679166667;1.54178054166667;1.53587604166667;1.53697683333333;1.55174020833333;1.54746783333333;1.55402895833333;1.53737741666667;1.55868220833333;1.54891729166667;1.55076691666667;1.53614991666667;1.55943795833333;1.554796375;1.555327375;1.54491866666667;1.55405416666667;1.567975875;1.55961783333333;1.54045295833333;1.55156454166667;1.56355791666667;1.56628070833333]"
